"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","id","w","s","true_theta"
NA,NA,NA,NA,NA,NA,NA,0.968979650689964,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.948701950441127,1,NA,1,0.944632047299388,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0.934407422463441,NA,NA,246,1.26624804715959,1.41907857717526,0.83115597944395
0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.954082058510516,NA,NA,NA,NA,0.881228481545524,NA,NA,0.934638883663068,0.978291893080547,NA,NA,0.658494531796899,NA,NA,NA,NA,NA,0.974948247206895,NA,NA,0,NA,NA,NA,NA,NA,NA,247,-0.861579159450146,0.308905179089731,0.270445034774156
1,NA,0.913453307103254,NA,NA,1,NA,NA,NA,NA,0.981203403816039,NA,NA,NA,NA,NA,NA,0.953807843768982,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.973550873205942,0.980102582294274,0.943897779138561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,248,0.595494719596007,0.902984314771764,0.827267257329532
NA,NA,NA,NA,NA,NA,NA,NA,0.759277966627718,NA,NA,NA,0.872645888474524,NA,NA,NA,NA,0.951468133467163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0.927264594964306,1,0,NA,0.889780851833762,NA,NA,NA,1,0,NA,NA,NA,249,-0.381078895327053,-0.149090739138349,-0.284125591675529
NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,0.970357286886027,0.941799667381451,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,0.87173512677963,NA,250,1.09818620611334,-0.227958326138746,0.751757655033085
NA,NA,NA,NA,0.337872503497721,NA,NA,NA,NA,NA,NA,0.612878293472651,NA,NA,NA,NA,NA,NA,0.910276544432787,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,1,NA,NA,0,NA,0.889254802469489,NA,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,NA,251,-0.524988455300251,-0.0839881397354971,-0.771357510790388
NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0.975217762292493,NA,NA,NA,NA,NA,NA,0.94869931563183,NA,0,NA,NA,NA,0.820979308291536,NA,0.948970055744794,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,252,0.924091555306854,-0.13049876794274,-0.166822881071662
NA,NA,NA,0.617531589014353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.814632261042186,0,NA,NA,NA,NA,0.534850887687648,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.714949422913937,0.814670042792957,NA,253,-0.884577042716797,-1.08479838069555,-1.59863385393059
NA,NA,NA,1,0.277011318762099,NA,NA,NA,NA,NA,0.895223182949596,0,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,0,NA,NA,NA,NA,0.693323154785574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254,1.58593618404307,0.698329721185884,-0.542133146468937
NA,NA,NA,NA,NA,NA,1,0,1,NA,NA,0.570764935222053,0.82838840575851,NA,NA,NA,0.700115595350295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.919830260286335,NA,NA,NA,0.920128710182053,NA,0.578518563709721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.827448466085654,NA,255,-0.871599149101102,-0.473879717588649,-1.65187420295534
NA,NA,NA,0.883078567765823,NA,NA,NA,1,NA,0,NA,0.884196130847765,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.761071646838435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.97366565279166,NA,NA,0.868520461316636,NA,NA,NA,0.83307081976563,NA,NA,NA,NA,NA,NA,256,0.0548095217442129,0.725987704660011,0.577455823652166
0.969683865896125,NA,0.973189847783172,NA,NA,NA,0.712017678751754,NA,NA,NA,NA,0.955235387568198,NA,NA,NA,NA,NA,NA,0.821695342141978,NA,NA,NA,NA,NA,NA,NA,0.959793232958514,NA,NA,NA,NA,NA,0.975010531065467,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.954843383999725,NA,NA,NA,257,1.57899172329201,0.0702286002983099,0.279697296215377
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0.84899968954035,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.972871806904811,0.978840379216694,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,258,0.402825681640901,0.318891405418872,0.295383286285162
NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.837199180903275,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,0.946337038904817,1,NA,NA,NA,NA,NA,1,0,NA,259,-0.570263434971719,0.202739523830977,-1.00086831174484
NA,0.580558847662745,NA,NA,NA,NA,NA,NA,0.853476764314947,0,NA,NA,NA,NA,1,NA,NA,0.900977230618143,NA,NA,NA,NA,NA,0.889660324516322,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.669935416040747,NA,NA,0.877660638802336,NA,NA,NA,0.315035521277378,NA,NA,NA,NA,NA,260,0.702931826418031,0.0309322355337224,-1.21191962668068
NA,NA,NA,NA,NA,NA,0.495978115803132,NA,NA,NA,NA,NA,NA,NA,0.439758296746744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0.908808962310103,0.313047829865287,NA,NA,0.847683047004052,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,261,-0.0917513048904119,0.158957801941672,-1.56213488738851
NA,NA,NA,NA,NA,NA,0.975092602785223,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0.973631484782015,NA,0.890036132594282,NA,1,NA,1,NA,NA,262,1.28375407509418,1.91184261512362,1.09046165720854
0,NA,NA,0.393674670863478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0.912962300484878,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.869816779336624,NA,NA,0,263,-0.232635342566944,-0.770522292126785,-1.09345325357278
0,0,NA,NA,0.222295218681859,NA,0.931798376676513,NA,NA,NA,0.657524177226325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.757029590767228,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0.720989562607444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.359978260977031,NA,NA,0.904262943999844,NA,NA,264,-2.36041599748653,-2.22988421172383,-1.45095553231058
NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0.543042080035168,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0.974865566488207,NA,1,NA,NA,265,1.00024362924038,-0.680965224197541,-0.473764520909135
NA,NA,NA,NA,0.23502511770489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.705759081383361,NA,0.956290547905647,0,NA,NA,NA,NA,NA,0.886602275002632,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,266,-0.286039872948843,-0.83679826614002,-0.735006037830824
NA,NA,0.907760841534012,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0.974824673390739,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.917454676267181,NA,NA,NA,NA,0.46677456493663,NA,0.920343613512724,NA,NA,NA,NA,NA,NA,0,267,-2.09314631123685,-0.349076608812366,-1.41527402322812
NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0.979933606241131,NA,1,NA,0.982740385211231,NA,NA,0,0.917859634734785,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.926820420101724,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.927350246323165,NA,NA,NA,NA,NA,NA,268,0.0505515620442184,-0.526163674728612,0.405319808674173
NA,NA,0.947609737581638,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0.947813253338853,NA,NA,NA,NA,NA,NA,0,269,0.571828426659981,1.00286644196657,0.410639025108423
NA,NA,NA,NA,NA,0.795731672772481,NA,0.841147918100618,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0.691663121170981,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75910323467228,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,0,270,-2.17891918518884,-0.689072425082526,-1.54188624516024
NA,NA,NA,NA,NA,NA,0.830640563538443,0.746094182626973,1,0,NA,NA,0.944986368359057,NA,NA,NA,0.974971789977539,NA,NA,NA,NA,NA,0.956255376966961,NA,0.798735152389198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,NA,271,0.37835936231436,-0.450417511853574,-0.438174801905173
NA,0.939805264807849,0.956085321571334,NA,NA,1,NA,0.972473082850238,NA,NA,NA,NA,NA,0,NA,NA,0.957139870323464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.937607578370535,NA,NA,NA,NA,NA,NA,NA,NA,272,0.646412879090062,-0.633335746888106,0.80950367688197
NA,NA,NA,NA,1,NA,NA,NA,0.922837848170554,NA,NA,NA,NA,NA,NA,NA,0.934518875699609,NA,NA,0,1,NA,0.933201289810387,NA,NA,NA,NA,NA,NA,NA,0.951976146182998,NA,0.98147168931049,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,273,1.24672070179024,1.23120630893005,0.848010150544644
NA,NA,NA,NA,NA,NA,NA,0.967975886533132,NA,0,NA,NA,0.975672860803113,NA,NA,NA,0.941266812420943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.816591512766989,NA,NA,NA,NA,NA,NA,NA,0,0.960616854054087,NA,NA,1,NA,NA,NA,0,274,0.791582736011291,0.469405259566038,0.473786647120873
NA,NA,0.92763301288994,NA,1,NA,NA,0.9518937136108,NA,NA,NA,NA,NA,0.967361793723533,NA,0.946014378792209,NA,NA,NA,NA,NA,NA,NA,1,0,0.955618773772261,NA,NA,NA,NA,NA,NA,0.935503948011118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.939364741639747,NA,275,1.28189856508158,1.08873877328822,0.224838743161013
1,NA,NA,0.926881870778896,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0.945365822391685,NA,NA,0.932127189285905,NA,NA,NA,NA,NA,NA,1,NA,0.92865149654078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.955452307291656,1,NA,NA,NA,NA,NA,NA,276,-1.22936875639972,-1.75306142681781,0.5979902175122
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0.970396366554641,0.940827137870846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.954760493254424,NA,0.949962554282203,NA,0,NA,0.979651922137927,NA,NA,NA,1,0.962049231286854,NA,NA,NA,277,-0.979557166876072,0.364188619309844,0.597450250549902
NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,0,NA,0.659817408168154,0.930454795120865,1,NA,NA,NA,0,NA,NA,0.574665179531585,NA,NA,NA,NA,NA,NA,NA,0.824952447081902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.90619277131523,NA,NA,278,-0.984758220258503,-1.6313437432113,-1.32590772637537
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.965672740424695,1,0.79417040035726,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,1,NA,NA,NA,NA,0.975735350251982,NA,0.948123761853958,NA,NA,NA,NA,NA,NA,NA,279,-0.450254324604632,-1.81155503895787,0.617101079918663
NA,0.810629247274149,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.763132876520505,NA,NA,NA,NA,0.918111319222722,0.891478242317668,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72925571439279,0.773977648207532,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0.935525835414949,NA,0,280,0.158519722078929,-0.304853008392098,-0.678140866908029
NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,0,NA,NA,0.978090020355647,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.945090451642777,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,281,-0.143006854668326,0.469210201063581,0.677469502092772
NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,1,1,NA,1,0.985450467485868,0.915292958907079,NA,282,0.937860205076869,1.06055191284041,2.35128163288108
NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0.845428939954099,NA,NA,0.910649614944691,NA,NA,NA,0.927173431497209,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,0.856655314729337,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,283,0.434200722890558,-0.989805143480841,0.198807276627553
NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.617939017458412,NA,NA,NA,NA,NA,0.977819942333408,0,0,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,0.911872408454891,NA,NA,NA,NA,NA,NA,NA,NA,284,0.228955173011152,-0.938102036894103,-0.379041886854942
NA,NA,NA,1,1,NA,NA,0.965188945165403,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.94620714424277,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,0.981468448410616,NA,NA,NA,285,-0.149473068238138,-0.308457581100557,0.635997217307163
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.847993424824512,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.861820520001964,0.546008962299188,1,NA,NA,NA,NA,0,NA,NA,NA,NA,0.782011789981195,NA,NA,286,0.620105626260656,0.552377209754343,-1.35006935403535
0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0.848034950635641,NA,NA,NA,NA,NA,NA,NA,NA,0.940911733517579,NA,NA,NA,1,NA,NA,NA,0.905862694998466,NA,NA,NA,NA,NA,0.105554845189048,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,287,-0.9868031303103,0.0223167034072775,-1.99374047997379
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.953381280093119,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0.972973374213349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.958208559589765,1,NA,NA,NA,0.961118492952658,NA,0,NA,288,0.623750578544467,1.57278569144629,1.1006864610891
NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.940271473976109,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,0,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,289,1.14247776022629,0.270680799427338,0.0454175146157195
NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.971129106004276,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,0.991102893296053,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,1,NA,NA,1,1,NA,290,1.18626288835496,1.51942595928072,1.23705871810734
NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,0.970414652964235,NA,NA,NA,0.976720725274809,NA,NA,0.982264600344918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.987649314096549,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.973037063615413,NA,NA,291,-0.344098153819199,-0.330102485323591,1.85437204822503
NA,NA,NA,NA,NA,NA,0.563294006856947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.88343283395909,NA,0.851667374149481,0,NA,0.921428967769856,0.75559676549506,NA,NA,NA,NA,NA,0,292,-2.00329368946549,-1.68529204144855,-0.810729118949418
0.956171006202749,NA,0.915515784470691,NA,NA,0.958672530838357,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0.94330784947952,0,NA,NA,NA,NA,NA,NA,NA,0.953608963387714,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.886228216623425,NA,NA,NA,NA,NA,NA,293,-0.865847724101647,0.913201556868247,-0.0312672210812415
NA,0.294644822906904,NA,0.594878738436606,NA,1,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.823917525907907,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,294,-1.08435171272448,-2.43405914771771,-1.58483389400279
NA,NA,0.94914062011731,NA,0.736611437959135,NA,NA,NA,NA,0,0.953714851216606,NA,NA,NA,NA,NA,NA,0.97218689583594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.805829754554388,1,NA,NA,NA,NA,NA,NA,0.956566651596862,0,NA,NA,NA,0.358741222924392,NA,NA,NA,NA,NA,NA,295,1.01297107301497,-0.232506139216132,-0.309428847041842
NA,0.904013026283318,NA,NA,NA,NA,NA,NA,NA,NA,1,0.928160471938082,0.969897487999304,NA,NA,NA,NA,0.940590910225915,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.959740502344341,NA,NA,NA,NA,0.981609354542334,0,NA,NA,NA,NA,NA,NA,1,NA,296,-0.171426521490328,0.474444687456856,0.508881508195657
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,0,0.980658960019794,0.84509199286004,0.970643786967211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,1,NA,0.835620355409544,NA,297,-0.791897114740781,-0.491966239724946,0.138482194993189
0.860722702479865,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0.90822840870949,NA,NA,NA,NA,NA,0.910752827990968,NA,NA,NA,NA,NA,0.878122508339059,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0.951760766934439,NA,NA,NA,NA,0,NA,0.966617811617259,NA,NA,0.948968766250222,NA,NA,NA,NA,298,-0.181209680136823,-0.0917010760894948,0.297982087931603
NA,NA,1,NA,NA,0.948956684273317,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.953602966931956,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.921014899782813,NA,NA,NA,NA,299,0.852189177987139,0.264444598719775,0.140517238607837
NA,0.96125008336876,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0.809657495481359,0.956840239477501,NA,0.975421525252999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0.973190907305285,NA,300,0.646240558684643,-0.451657077073932,0.697360281355816
0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.793959820612267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0.777179206928071,0,NA,NA,0.971806081850905,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.955810500681695,NA,NA,NA,NA,0.970452207840157,NA,NA,301,-0.814279764325619,0.497052525707985,-0.267391026426237
NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0.955599717422785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894786093713634,NA,NA,NA,NA,NA,NA,0.908046430110197,NA,NA,0.821637872815344,NA,1,0.89217647641952,1,0.774783048836859,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,302,-0.482108547266522,-0.3886180480759,0.0895763015095655
NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0.721946850341951,0,NA,NA,NA,0.897402815980318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.907968596823689,NA,NA,NA,0.772841143343728,0.75724618318463,NA,0.256861203105406,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,303,0.422640565792381,-1.11154831125466,-1.9573695477833
1,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0.915672028752821,NA,NA,0.44603718263663,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.453037038012865,NA,0.723450879426535,NA,0.798644295023804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,304,0.603465532486059,-0.123063254227456,-0.593971965516817
1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.991239602431238,0.938420275439821,NA,1,NA,NA,NA,0.975904818563779,NA,NA,NA,1,1,NA,0.990040144688257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.939812418669122,NA,305,1.38736941325009,0.127937298830507,2.21423904309432
NA,NA,NA,0.920327759978581,NA,0.958912941925699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,0.909424298960689,NA,NA,NA,1,NA,0.870777185531823,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,0,306,-0.657298244834139,0.364043943706872,0.396318289038962
NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,0.971092076097548,0.95137135844728,NA,NA,NA,NA,NA,0.491704980008621,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.87333717674446,NA,NA,NA,NA,NA,0,NA,307,-1.1958947653733,-0.00892514373547756,0.103057485663955
NA,NA,0.912229468086446,NA,1,NA,NA,0.964764004053907,NA,NA,NA,NA,0.882319361524899,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,308,-1.17845881951322,-1.38381113196179,-0.783621335111006
0.97098554735569,NA,NA,NA,1,NA,0.79039654798824,NA,NA,NA,NA,NA,0.856836384013954,0.554729126678988,NA,NA,NA,NA,0.764862159695702,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,0.746348218520286,NA,NA,NA,NA,NA,NA,NA,NA,NA,309,-0.369809060340183,-0.18445838092241,-0.335953403122182
0.868978253534911,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.850423671134916,NA,NA,NA,0,NA,0.587767935418904,0,0.929149579898632,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,310,-1.03104207421165,-1.29366789595205,-1.36910039697897
NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0.893902077138684,NA,NA,0.555281824833656,0,NA,NA,0.748719038847134,0.443322621519434,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,311,-1.02736679154022,-1.49962928053564,-0.817021977493566
1,NA,NA,NA,NA,NA,NA,0.944144365159691,NA,NA,NA,NA,NA,NA,NA,NA,0.953614741760014,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0.805620858865822,NA,NA,NA,NA,0.459273667340099,NA,NA,0.940048249162368,NA,NA,NA,312,-1.37020383424281,-1.06688407242318,0.0287583461619327
NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,0.91405467023227,0.986042598225528,NA,NA,NA,0.976925491458187,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,0.923138032318081,NA,313,0.995386339074758,2.75275574419196,1.18001226276278
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.96105263849266,NA,NA,NA,NA,1,NA,0.940711021894348,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,314,0.173952931263684,-0.42910536126454,-0.409296798302806
NA,NA,NA,NA,1,NA,0.950564636068849,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,0.9703802897764,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.965771871841314,NA,NA,315,-0.564884631484619,-0.69636591959637,0.615362257568844
NA,0.68191156924814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.320185899662763,NA,NA,NA,NA,NA,0.930611471744216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,0.721419526872861,NA,0,NA,NA,0.634456125258817,NA,NA,0,316,0.110551692558167,-1.18869618541678,-0.883507971547801
