"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","id","w","s","true_theta"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.935761601070293,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,1,0.921491301061783,NA,1,0,188,-0.950107079732558,-0.568318411359065,-0.391797619112433
NA,0,NA,NA,NA,NA,NA,NA,0.781807426402868,NA,NA,NA,0.866725133583692,0,0.415826160644181,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.6486878678345,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,0.478767743888604,-2.22404733294875,-0.625438272975393
NA,NA,0.614997690775051,0,NA,NA,NA,0.926369849967869,NA,NA,NA,NA,0.894449354458218,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,0.879426884604066,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,190,-0.136004494547705,-0.546738332784302,-0.934340176750542
NA,NA,0.849034209718966,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0.764803694965248,NA,NA,NA,NA,NA,0.670569045150891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.766120139801894,NA,NA,0,0,NA,NA,0.127374572223191,NA,0.612422844920183,NA,NA,NA,191,0.404176288074499,-1.1122384819223,-1.54036977333804
NA,NA,NA,NA,1,NA,0.864801651888723,NA,NA,NA,NA,NA,NA,NA,1,1,0.867993926295587,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0.801888939849413,NA,NA,0,NA,NA,NA,NA,0.939344766327523,NA,NA,NA,NA,NA,NA,192,-0.617431483956783,-0.913918082049509,-0.645494939852671
0.914057855840081,NA,NA,0.945081981412893,NA,NA,NA,1,NA,NA,0.96219974598991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.951342791501911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.886019982299481,NA,1,NA,0.929020876792467,NA,0.971737009635508,NA,NA,1,NA,NA,NA,NA,193,-0.556881299131753,-0.467028562797383,0.738279478218966
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,1,0.928354989357616,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.934633730031811,NA,NA,1,NA,NA,NA,0,194,-0.0254420097140472,-0.27988575237314,-0.319950989306022
NA,0.898490113002959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.830829172218643,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,0.666146190400041,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,0,0.929806216971447,0.958707779194984,NA,NA,NA,NA,NA,NA,NA,NA,195,-2.044569323463,-0.408930856400341,-0.0786319655831234
NA,0.703225375871439,NA,NA,NA,NA,0.568594743624353,NA,NA,NA,NA,NA,0.90804781603614,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666256140298136,NA,NA,NA,NA,NA,NA,NA,NA,0.945833130064202,0,NA,NA,NA,NA,1,NA,1,0.653694925648103,NA,NA,NA,196,-0.487294369191281,-1.06837680538111,-1.21908935192834
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0.65543057065468,0,NA,NA,0.956788573336944,0.555471615107212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883420947233879,0,NA,NA,1,NA,1,NA,NA,1,197,-1.40074581197848,-0.431363282087901,-0.571702211986533
NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.745683656358642,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,0.915507783837791,NA,NA,NA,NA,NA,NA,NA,NA,0.731158573267389,0.90603076006778,1,1,NA,NA,NA,NA,NA,198,-0.345191014238779,-0.375790296624993,-0.256961446373058
NA,NA,1,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.905124991699312,NA,0.936153505223477,NA,1,NA,NA,NA,NA,NA,0.888031738766481,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.951037011750314,NA,NA,NA,NA,0.961124854614218,0.901216205972884,NA,NA,199,1.53994152749257,0.49718266882726,0.383122292623142
0.932228170463224,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0.920371482065632,NA,0.936409066874978,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,0.81954527001646,NA,1,NA,NA,NA,NA,200,-0.244069657563607,-1.36045906060486,-0.0744793248736245
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64591503746962,0.949030806009871,NA,NA,NA,1,NA,NA,NA,0.797435375032892,NA,0.928293103151386,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,0.955741490623244,NA,NA,201,-2.30468468324582,-1.17352054893176,-0.949081975662887
0.977220574672598,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0.97910572317285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.902721903584981,NA,1,NA,NA,0.908788303101218,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.951945060010277,NA,NA,NA,202,-0.604548939180407,-0.104285576252174,1.17164612852201
NA,NA,NA,NA,1,NA,NA,NA,NA,0.735870081439041,NA,0.9530292528547,0.986617172601725,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA,0.88977403848011,NA,NA,NA,NA,1,NA,NA,NA,1,NA,203,0.00556896753210638,-0.56183635449013,0.674830445870051
NA,NA,0.957007290179024,1,NA,1,NA,NA,NA,NA,NA,NA,0.936669532451063,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.983099700444105,NA,0.656068081283685,NA,NA,NA,NA,NA,0.953481932938853,NA,NA,NA,NA,NA,NA,NA,0.804002662381128,NA,NA,NA,NA,NA,NA,204,-0.0200479463485482,-0.864696714211334,0.34399259769567
1,NA,NA,NA,NA,0.954943024473102,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0.915170023165076,NA,NA,1,NA,NA,NA,0.879731686139771,NA,NA,NA,NA,NA,NA,NA,NA,205,1.48676077227852,0.294381735063604,0.160790697112176
NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,1,NA,NA,0,NA,0.932719023496009,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.866757652832935,NA,NA,NA,206,-0.607286700465525,-0.138654642733685,-0.290765799137332
NA,0.921909007750409,NA,NA,NA,NA,NA,0.97065005273582,NA,NA,NA,NA,NA,NA,1,NA,0.926683413317603,NA,1,NA,NA,NA,NA,NA,NA,0.972486353860004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,0.916723434215917,0,207,1.60051328311217,1.10680265139899,0.675099789220784
NA,NA,NA,NA,0,NA,NA,0,0.78827793797616,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0.904243848256348,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.631439015214231,NA,NA,NA,1,NA,NA,NA,NA,208,1.1881324869468,-0.123101972164446,-1.47109378341713
NA,NA,NA,NA,NA,NA,NA,0.962876676488756,0,NA,0.942073394602264,NA,NA,0.956210068220133,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,0.766630928253602,NA,0.869847749728722,NA,NA,1,NA,209,1.24207495766104,0.15990221261904,-0.257012734718244
NA,NA,0.990503916931864,0.932359562060138,1,NA,0.961081955611731,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0.972132502296354,NA,1,NA,NA,NA,NA,NA,210,0.33374005004023,0.839081293933141,0.940731750609511
NA,NA,NA,NA,0,NA,0.728736281561077,NA,NA,0,NA,NA,NA,NA,NA,NA,0.510322774230333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58387984561751,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0.587694900992952,0.261502028234763,NA,NA,0,211,-1.14304018582634,-1.23289640858675,-2.22231488036496
NA,NA,NA,NA,1,0.90084128192707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.74990070002853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.783380576639534,NA,NA,0.385791602420462,1,NA,NA,NA,NA,0.800397841316943,NA,NA,NA,NA,0.851862031065733,1,NA,NA,NA,212,-0.937926692201698,-1.29085846268887,-1.380600937425
1,NA,0.985667091881691,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,1,0.904822258397645,NA,NA,NA,NA,NA,NA,NA,0.859092448283323,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,213,0.488768548179041,0.0647435602780736,-0.174092825096531
NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0.90292146062373,0.975938967892615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0.850771087887099,NA,NA,NA,NA,0,0.87003020823382,NA,NA,NA,1,NA,NA,214,0.307019766251134,0.154379532231276,0.631982781433143
1,NA,NA,0,0.579138565986676,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.882507177913003,NA,NA,NA,NA,0,NA,1,NA,NA,NA,0.938433741982226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215,0.4982868234439,-0.467774678666502,-0.779116683964167
0,NA,0.907388927280475,NA,0.870610842936062,NA,0.94083531709891,0.957879346820471,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0.894359841611984,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.920414669069446,NA,NA,NA,NA,NA,NA,NA,216,-1.73414292140626,0.236601714036531,-0.34432656227457
NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,0,0.18243858847511,NA,NA,0.866260442392125,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,217,-0.0559138816614239,-0.400795591522876,-0.795522977831238
NA,NA,NA,0.954907806295243,NA,NA,NA,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,0.959695481065183,NA,NA,NA,NA,0.995761194035539,0,NA,NA,0.995530497422738,NA,NA,NA,NA,NA,NA,NA,218,-0.396838954429942,0.279204267447799,1.46124602457482
NA,NA,0.946715871354043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9281240367717,NA,NA,0,1,NA,0.929404054658813,0.919105343470318,NA,NA,NA,0,0.962873951541331,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,219,0.870828665137811,0.170950977747545,0.303656392209112
NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.963029960345349,NA,NA,NA,NA,NA,NA,NA,1,0.970751834804272,NA,NA,NA,NA,NA,0.868886208211861,NA,0.81633814947181,0,NA,NA,NA,NA,NA,NA,NA,0.967902785084302,NA,NA,0.950212609044288,NA,NA,NA,NA,220,0.247084692574584,0.84338646265782,-0.0490520526662098
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,0.891561646048419,0.942690095301135,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.960360481469148,NA,NA,NA,0.812120288277401,1,NA,NA,0.968916675884838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221,0.224826237796715,0.384944750479059,0.0611103384011262
NA,0.919333808369812,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.90152906217882,NA,NA,0.881514110916516,NA,NA,NA,NA,NA,NA,NA,0.905517499695184,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,222,0.13758445753882,-0.250650663406937,0.217975167088779
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.896355562420785,NA,NA,NA,NA,0.807027450013732,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.96127082859542,NA,1,NA,0.943467796023014,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.922749314922583,NA,0,223,-1.6692237603727,0.622045985432122,0.11237633469887
0.499787035128745,NA,NA,NA,1,NA,NA,NA,0.847910547729705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85842075254261,NA,NA,NA,0.401018726340106,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0.848351731892647,NA,NA,NA,NA,0.649648157123458,NA,NA,1,NA,224,-0.404336810898358,0.390556298528949,-2.10479102803376
NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.945260492404595,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,0.737709462704167,NA,NA,0,NA,225,-1.08922013189115,-0.977260039074877,-0.309148016976643
NA,0.985639387464387,NA,NA,NA,NA,NA,0.972107249292391,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,0.984929059699126,NA,NA,1,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226,1.62302947006161,0.244173447318986,1.59568589558046
NA,NA,NA,NA,NA,1,0.632331434504712,NA,NA,NA,0.899546036366069,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0.858276401466115,1,NA,NA,NA,NA,0.830588992794144,NA,NA,NA,NA,NA,NA,NA,NA,0.94211971540525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,227,0.550497027575638,-0.970268343306172,-0.785183300852929
NA,NA,NA,NA,NA,0.805386792119627,NA,NA,NA,NA,NA,NA,0.920982700528394,NA,NA,NA,NA,NA,NA,NA,0.683246693190409,NA,NA,NA,NA,NA,NA,NA,0.896384603231269,NA,0,NA,NA,NA,NA,0.5569585627094,NA,NA,NA,0,NA,NA,NA,NA,1,1,NA,NA,0.524499310868807,NA,228,-1.62176702951268,-1.00348469382133,-1.39776351738164
NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0.940485709800406,0.937792254490851,0.984123582290777,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,229,2.16345373586773,1.94237482990319,0.540953768666885
0.828266252936469,NA,NA,1,NA,NA,0.636218362264976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.691662559285209,NA,230,-0.627299198743574,-0.902580810937224,-1.35182454973876
NA,0.917513009889881,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,0.882970982040917,0,0.874973075060637,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.990914925208339,NA,NA,NA,NA,0.88846125160944,NA,NA,NA,NA,NA,1,NA,NA,NA,231,-0.241805263069034,0.107190176643596,-0.106939012506409
NA,0,NA,NA,NA,NA,NA,NA,0.680849898385602,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0.300648968392346,NA,NA,NA,NA,NA,232,-0.86644352534367,-1.26566467960904,-1.9799932059847
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,0.960202368392456,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.978808799927902,NA,1,NA,NA,NA,NA,NA,NA,0.984899902667028,NA,NA,NA,NA,1,NA,NA,0,233,1.15666343107587,0.589335085797383,1.68870551987052
NA,0.944881403471778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.809889108134719,NA,0.757356780653545,0,NA,NA,NA,NA,NA,NA,0.948145565498883,NA,NA,0,NA,NA,NA,0,1,NA,NA,NA,NA,NA,0.886992882237258,NA,NA,NA,1,NA,NA,NA,NA,NA,234,-0.814696012057764,0.167168671095622,-0.225319204843339
NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,1,NA,NA,0.950404791883082,NA,NA,235,1.48951520870052,0.696269999117402,0.373858322362297
NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.954954048794543,NA,NA,0,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.927536573729222,NA,NA,NA,NA,0.637463935615954,1,NA,NA,1,NA,0,236,0.549463366021895,0.467520628016396,-0.0494811336200944
NA,0.978381622104571,0.932150058778475,NA,NA,NA,0.962684617895828,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0.848005661440921,NA,NA,1,NA,NA,NA,NA,NA,NA,0.959373891569755,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,237,1.51886881365355,0.17986913085122,1.28391393898046
NA,0,NA,0.946839063719538,NA,NA,NA,NA,NA,NA,NA,NA,0.994087890054785,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.980073473121502,NA,0.926040219522414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,238,0.323690020741291,1.12916881246234,1.10858162596624
NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.969699846085927,NA,NA,NA,0.860327030375713,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.814121288389833,NA,0.774989953144337,0,NA,NA,NA,0.882396960938887,NA,NA,239,-0.978350008313923,0.130098170877564,-1.05863891541749
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0.926978348745959,NA,0.957943138841502,0.947167846252796,NA,NA,0.934162997139385,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.970244765554547,NA,NA,0.916655936399274,NA,NA,NA,NA,240,-1.54774995239757,-0.978406121852205,0.485979220853427
0.925095052793866,NA,0.819401088641021,NA,1,NA,NA,0.964933077801803,NA,NA,NA,NA,NA,0,NA,NA,0.94557334977043,NA,0.570980409541908,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.891567062351244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,241,0.806900131201369,1.40336820604231,-0.230757494660797
1,0.914204044643497,NA,NA,0.947286050289102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.952108080978127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.977296652764501,NA,NA,0.918940659161207,NA,NA,NA,NA,0.981827550323629,NA,NA,0.920251972542731,NA,NA,NA,NA,0.994730245000771,NA,NA,NA,0.998438716513033,NA,NA,242,0.311811081013354,0.791475457008117,0.73061835242032
0,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,0.794339422809417,0,NA,NA,NA,NA,NA,NA,NA,0.915196644882693,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,243,1.01093680746228,0.116468415655095,-0.0820898067413899
NA,NA,NA,0.361500404161223,NA,NA,0,NA,NA,NA,NA,0,0.722768027251968,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.798123598098176,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.781359997388985,NA,NA,244,-2.06502019315257,-0.908120602506009,-1.7572295189392
NA,NA,NA,NA,1,NA,0.96691457928612,NA,NA,0,NA,NA,0.993561770758741,0.959761572615264,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,0.990586392901072,NA,0,245,0.6438919643861,0.993157671814833,1.54684112705055
NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.977791555740623,NA,NA,NA,1,NA,NA,NA,NA,NA,1,0.885033369212796,1,0,NA,NA,NA,NA,NA,NA,0.939791697866526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,246,1.26624804715959,1.41907857717526,0.83115597944395
1,NA,NA,NA,NA,0.979053268024274,NA,NA,NA,0.846922747468043,0.975277809580516,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.843981013813874,NA,NA,NA,NA,0.807058840106786,NA,1,NA,NA,NA,NA,247,-0.861579159450146,0.308905179089731,0.270445034774156
NA,NA,NA,1,NA,NA,NA,NA,NA,0,0.979937735637446,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0.982954630717415,0.607399419898083,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.968688836215909,NA,NA,NA,1,NA,NA,NA,NA,0,248,0.595494719596007,0.902984314771764,0.827267257329532
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0.957094367408681,NA,NA,NA,NA,0.854095316907615,NA,0.481317200654324,NA,NA,0.980266370708958,NA,0,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.961809538304596,NA,0,249,-0.381078895327053,-0.149090739138349,-0.284125591675529
NA,NA,NA,NA,NA,NA,0.823006214231975,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.982709113808479,1,0.949554337861895,NA,NA,0.970447561425366,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,250,1.09818620611334,-0.227958326138746,0.751757655033085
NA,0.861815137299909,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,0.614562495768645,NA,1,0.780842010337138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.821680738105038,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251,-0.524988455300251,-0.0839881397354971,-0.771357510790388
NA,NA,1,NA,NA,NA,NA,0.89455167783508,NA,0,NA,NA,0.96863588311336,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,0.950592526924542,NA,0,252,0.924091555306854,-0.13049876794274,-0.166822881071662
NA,NA,NA,NA,NA,NA,0.635058678771263,NA,NA,NA,0.785590104677484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.133612737395982,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,253,-0.884577042716797,-1.08479838069555,-1.59863385393059
NA,NA,NA,NA,0.6074198059925,0.887802292420769,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0.694116833788748,NA,NA,NA,NA,NA,1,NA,NA,0.881512692596036,NA,0,NA,NA,NA,NA,NA,1,0.801521961295025,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254,1.58593618404307,0.698329721185884,-0.542133146468937
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0.388625694925904,NA,0.747809751648716,0,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.817710061558369,NA,0,255,-0.871599149101102,-0.473879717588649,-1.65187420295534
NA,0,0.941113369881816,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.982703254694546,0.964927188175168,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,1,NA,NA,NA,256,0.0548095217442129,0.725987704660011,0.577455823652166
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.912300264581256,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.981537924638655,NA,NA,NA,NA,0,NA,0.94685392697809,NA,NA,0.936284211659964,NA,NA,NA,NA,NA,NA,0.897395120288249,NA,NA,NA,NA,1,NA,257,1.57899172329201,0.0702286002983099,0.279697296215377
NA,NA,NA,NA,NA,NA,0.966930086564375,NA,NA,NA,NA,NA,NA,0.820929574277875,NA,0.948052696755665,NA,0.984409851943333,NA,0.855623946406614,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.917903664835974,NA,NA,NA,NA,NA,NA,258,0.402825681640901,0.318891405418872,0.295383286285162
